,Embedded_text,UserName
29,"Eric #Zemmour sur 
@CNEWS
 : « Je ne partage pas la dévotion des Français pour l’école maternelle. Je considère que les enfants sont très bien avec leur mère mais on va m’accuser de préjugés de genre ! » #FAI
96
320
1.3K",@ZemmourEric
30,"Eric #Zemmour sur 
@CNEWS
 : « Dans l’école maternelle, il peut aussi y avoir la volonté d’attacher les enfants à leurs déterminisme familiaux. Il y a là une tentation un peu totalitaire » #FAI
15
106
337",@ZemmourEric
31,"Pour voir et revoir l'émission d'hier #Facealinfo :
cnews.fr
Face à l'info du 06/10/2020
Christine Kelly et ses chroniqueurs débattent de l'actualité, puis Éric Zemmour est face à un invité dans #Facealinfo
7
41
123",@ZemmourEric
32,"A ce soir sur 
@CNEWS
  #19H
0:11
9K views
44
125
461",@ZemmourEric
33,"Abonnez-vous !
228
475
1.7K",@ZemmourEric
34,"« De sources concordantes, la montée des audiences de #Faceàlinfo inquiète le pouvoir. Le président de la République 
@EmmanuelMacron
 prépare une seconde campagne présidentielle et les analyses du chroniqueur portent sur une frange de l'opinion » 
challenges.fr
Qui veut la peau d’Eric Zemmour ? - Challenges
L'audience de son émission Face à l'info sur CNews explose, mais le cercle de ceux qui veulent l'arrêt de l'émission s'élargit plus vite encore.
212
940
2.1K",@ZemmourEric
35,"Eric #Zemmour sur 
@CNEWS
 : « Il y a aussi un endoctrinement et une propagande à l’école qui est instrumentalisée par des lobbies antiracistes, LGBT, écologiques, féministes. Il y a des parents qui sont choqués par cette propagande à juste titre » #FAI
45
512
1.6K",@ZemmourEric
36,"Eric #Zemmour sur 
@CNEWS
 : « L’obligation de scolarisation à partir de trois ans, c’est encore une réduction de liberté individuelle » #FAI
48
230
818",@ZemmourEric
37,"Eric #Zemmour sur 
@CNEWS
 : « Il y a une forme d’hypocrisie dans la nouvelle génération urbaine qui surconsomme et qui pleure les grands écosystèmes saccagés et les méchants chasseurs. Ils sont beaucoup plus criminels avec leur surconsommation ! » #FAI
57
406
1.5K",@ZemmourEric
38,"A ce soir sur 
@CNEWS
  #19H
9K views
0:03 / 0:12
44
125
461",@ZemmourEric
39,"Eric #Zemmour sur 
@CNEWS
 : « On est à 230.000 IVG par an et on en veut toujours plus ! » #FAI
108
309
943",@ZemmourEric
40,"Eric #Zemmour sur 
@CNEWS
 #IVG (1/3) : « Le professeur Nisand, qui est favorable à l'IVG, explique qu’à 14 semaines, on doit détruire le cerveau de l’enfant et découper son corps. Il faut lire ces détails qui font froid dans le dos » #FAI
76
755
1.4K",@ZemmourEric
41,"Eric #Zemmour sur 
@CNEWS
 #IVG (2/3) : « Les mêmes qui demandent l’allongement sont ceux qui sont sensibles à la cruauté pour les animaux. Leur ennemi, c’est l’être humain et non l’homme » #FAI
15
225
791",@ZemmourEric
42,"Eric #Zemmour sur 
@CNEWS
 #IVG (3/3) : « On est loin de l’intention initiale de Mme Veil. Cela risque de se retourner contre eux car on va manquer de médecins prêts à faire cet acte » #FAI
21
191
702",@ZemmourEric
43,"Eric #Zemmour sur 
@CNEWS
 #SophiePétronin : « Cette femme arrive et explique que ses ravisseurs ne sont pas des djihadistes, mais des braves gens qui l’ont très bien traitée ; qu’elle a fait une retraite spirituelle. On a tous été sidérés d’entendre cela » #FAI
165
900
3K",@ZemmourEric
44,"#Zemmour dans 
@Le_Figaro
 : « L’islamisme n’est pas le dévoiement de l’islam mais sa mise en action. Il n’y a pas de ""crise fondamentaliste de l’islam"", comme dit Macron, car, comme nous l’a appris Rémi Brague, l’islam est fondamentaliste depuis l’origine »
lefigaro.fr
Éric Zemmour: «Pourquoi Macron se trompe dans son analyse de l’islam et de l’islamisme»
CHRONIQUE - L’islamisme n’est pas le dévoiement de l’islam mais sa mise en action.
105
631
1.6K",@ZemmourEric
45,"Eric #Zemmour sur 
@CNEWS
 : « Aux Etats-Unis, la discrimination est positive pour les étudiants noirs, mais elle est négative pour les étudiants asiatiques qui ont pourtant de meilleures notes » #FAI
28
342
1K",@ZemmourEric
46,"Eric #Zemmour sur 
@CNEWS
 #discrimationpositive : « On va remplacer les critères discriminatoires par d’autres critères non moins discriminatoires. On sélectionnait par le savoir, la connaissance, le mérite. Et on va sélectionner par l’origine sociale » #FAI
34
401
1.1K",@ZemmourEric
47,"Eric #Zemmour sur 
@CNEWS
 #presidentielle2022 : « La gauche n’est pas capable de s’entendre sur un nom parce que Mélenchon voudra y aller et un écologiste, Jadot ou un autre, voudra aussi y aller aussi » #FAI
28
93
423",@ZemmourEric
48,"Eric #Zemmour sur 
@CNEWS
 : « En disant que les djihadistes sont des musulmans comme les autres, #SophiePétronin ruine les efforts pour distinguer l’islam et l’islamisme ! » #FAI
83
789
2.3K",@ZemmourEric
49,"Eric #Zemmour sur 
@CNEWS
 : « Je n’ai aucune nostalgie de l’empire colonial. Si j’ai une nostalgie, c’est celle de l’empire napoléonien ou de celui de Louis XIV ! » #FAI
31
246
1K",@ZemmourEric
50,"Eric #Zemmour sur 
@CNEWS
 #islamisation « Le sujet, ce n’est pas la laïcité. Le vrai sujet c’est la France : est-ce qu’on s’assimile à la culture, aux mœurs, à l’histoire françaises ? » #FAI
36
420
1.3K",@ZemmourEric
51,"Eric #Zemmour sur 
@CNEWS
 #SophiePétronin : « Cette femme a ridiculisé les effort de la France pour elle. On peut imaginer que c’est le syndrome de Stockholm, de la naïveté, que c’est une provocation. On ne sait pas. On était très interloqué » #FAI
39
304
1.2K",@ZemmourEric
52,"Eric #Zemmour sur 
@CNEWS
 #presidentielle2022 : « La gauche laïque et la gauche islamogauchiste sont séparées par un monde qui est en train de s’élargir. Entre la gauche Médiapart et la gauche Charlie, il n’y a presque plus rien en commun » #FAI
27
238
825",@ZemmourEric
53,"Eric #Zemmour sur 
@CNEWS
 : « Les grandes puissances du XVIIIe et du XIXe siècle qui ont été écrasées par l’occidentalisation du monde au XXe siècle reviennent sur le devant de la scène : c’est vrai pour la Russie, pour la Turquie, pour la Chine » #FAI
10
180
609",@ZemmourEric
54,"L'émission #Facealinfo fête ses un an aujourd'hui ! Merci pour votre présence toujours plus grande à nos côtés 

Eric Zemmour
326
891
4.3K",@ZemmourEric
55,"Eric #Zemmour sur 
@CNEWS
 #violences : « Il n’y a pas que les policiers qui sont agressés : il y a les pompiers, SOS Médecin. Tous ces gens incarnent l’Etat et en incarnant l’Etat, ils incarnent la France » #FAI
34
521
1.5K",@ZemmourEric
56,"Eric #Zemmour sur 
@CNEWS
 : «La première des réponses c’est la justice qui ne fait pas son travail : elle ne punit pas alors que ces gens doivent être punis. La seconde c’est la politique d’immigration : il y a 400 à 450.000 étrangers qui viennent chaque année sur le sol français»
65
533
1.5K",@ZemmourEric
57,"Eric #Zemmour sur 
@CNEWS
 : « On est un pays qui surconsomme à coup d’aides sociales et d’endettement. Les Allemands, eux, ont misé sur la production » #FAI
45
429
1.4K",@ZemmourEric
58,"Eric #Zemmour sur 
@CNEWS
 #Champigny : « Cela fait trente ans que les commissariats sont transformés en forteresse. Rien de neuf. C’est comme cela depuis qu’il y a une immigration de masse » #FAI
42
396
1.3K",@ZemmourEric
59,"Eric #Zemmour sur 
@CNEWS
 : « Si les Allemands ont des entreprises plus performantes, c’est parce que les transmissions sont moins taxées et grâce au soutien des banques régionales » #FAI
21
184
683",@ZemmourEric
60,"Eric #Zemmour sur 
@CNEWS
 #CommissionBruxelles : « On serait plus fort ensemble si on avait les mêmes intérêts, mais on n’a pas les mêmes intérêts ! » #FAI
7
115
586",@ZemmourEric
61,"De retour sur le plateau de #Facealinfo ce soir, à tout à l'heure ! 
78
236
1.5K",@ZemmourEric
62,"Eric #Zemmour sur 
@CNEWS
 #COVID #etatdurgence : « L’Etat a montré sa mauvaise organisation. Même l’Etat italien dont on se moque depuis 100 ans est mieux organisé que le nôtre ! » #FAI
41
422
1.4K",@ZemmourEric
63,"Eric #Zemmour sur 
@CNEWS
 : « Viktor Orban dit qu’il refuse la « soviétisation » de l’Union Européenne. Il a tout à fait raison » #FAI
38
329
1.1K",@ZemmourEric
64,"Eric #Zemmour sur 
@CNEWS
 : « Je suis de tout cœur avec les Arméniens qui sont agressés. Seule la France fait entendre sa voix et c’est tout à l’honneur d’
@EmmanuelMacron
 » #FAI
38
262
1.1K",@ZemmourEric
65,"Eric #Zemmour sur 
@CNEWS
 : « Si j’étais 
@EmmanuelMacron
, je me rapprocherais de la Russie. Je rêverais d’envoyer des avions au côté des Russes pour soutenir les Arméniens » FAI
49
395
1.5K",@ZemmourEric
66,"Eric #Zemmour sur 
@CNEWS
 : « Les Européens devraient soutenir l’Arménie selon une logique civilisationnelle. Mais ils refusent cette logique car ils ne veulent pas être considérés comme un club chrétien » #FAI
34
326
1.1K",@ZemmourEric
67,"Eric #Zemmour sur 
@CNEWS
 à propos de la taxe sur les #SUV : « La convention citoyenne n’a aucune légitimité démocratique. Elle était manipulée par des radicaux de l’écologie » #FAI
29
325
1K",@ZemmourEric
68,"Eric #Zemmour sur 
@CNEWS
 : « On est tombé dans une vraie dictature sanitaire. Pour la légitimer, 
@Emmanuel
 Macron dit que nous ne sommes pas des individus, mais des citoyens, une Nation. Il y a un seul problème, c’est qu’il a fait toute sa campagne de 2017 sur le thème inverse »
71
671
1.8K",@ZemmourEric
69,"A tout de suite sur 
@CNEWS
 pour le Face-à-face Eric #Zemmour / Jean-Pierre #Chevènement 
41
78
466",@ZemmourEric
70,"Eric #Zemmour sur 
@CNEWS
 #CouvreFeu : « Emmanuel Macron prétend encore des choses qui peuvent être mises en contradiction demain. Il prend beaucoup de risques. Ce sont ces injonctions crédibilise le gouvernement » #FAI
18
93
364",@ZemmourEric
71,"Eric #Zemmour face à Jean-Pierre Chevènement sur 
@CNEWS
 : « Le métissage ne doit être ni prôné ni diabolisé. On est passé d’un extrême à l’autre » #FAI
65
219
1K",@ZemmourEric
72,"« La #Turquie contre l’#Arménie. La Turquie contre la Grèce. La Turquie en Libye. La Turquie en Syrie. La Turquie contre les Kurdes. La Turquie contre la Russie. La Turquie contre la . Non, ce ne sont pas des matchs de football, mais des vrais conflits »
lefigaro.fr
Éric Zemmour: «La Turquie, symbole d’une époque qui cherche à renouer avec un passé mythique»
CHRONIQUE - Erdogan est à la fois un islamiste et un nationaliste. Il veut ressusciter l’Empire ottoman, non en imitant le modèle occidental de l’État nation laïque, mais en ressuscitant le Califat.
149
756
1.6K",@ZemmourEric
73,"Eric #Zemmour face à Jean-Pierre Chevènement sur 
@CNEWS
 : « Il ne peut pas y avoir d’Islam des Lumières pour une raison simple : les Lumières, c’est l’émancipation de l’homme par la raison. Alors qu’Islam signifie soumission » #FAI
72
690
2K",@ZemmourEric
74,"Eric #Zemmour face à Jean-Pierre Chevènement sur 
@CNEWS
 : « Le génie de la France c’est de pouvoir assimiler des gens qui viennent de partout. Cela suppose que la France croit en son génie et que ceux qui arrivent veuillent vraiment devenir français. Or cela n’existe plus » #FAI
43
261
873",@ZemmourEric
75,"Éric #Zemmour face à Jean-Pierre 
@chevenement
 dans #Facealinfo  : ""Vous êtes dans l’illusion des mots, des verbes et des concepts, alors que moi je suis dans le réel des passions et de la réalité d’aujourd’hui"" 

Replay ici : https://cnews.fr/emission/2020-10-16/eric-zemmour-face-jean-pierre-chevenement-1008702…
32
119
450",@ZemmourEric
76,"Eric #Zemmour face à Jean-Pierre Chevènement sur 
@CNEWS
 : « Jacques Bainville, qui était l’historien de l’Action Française, disait lui-même que la France n’était pas une race, mais une nation » #FAI
4
83
334",@ZemmourEric
77,"Jean-Pierre 
@chevenement
 face à Eric #Zemmour sur l' #école républicaine : « La démarche de Jean-Michel Blanquer qui consiste à définir des référents #laïcité porte ses fruits. Il y a des signalements qui permettent de combattre au quotidien un certain nombre de faits »
36
37
129",@ZemmourEric
78,"Eric #Zemmour face à Jean-Pierre Chevènement sur 
@CNEWS
 : « Je suis de ces 5% qui ont voté pour vous en 2002 car votre discours me séduisait depuis longtemps. J’y voyais une réponse à la crise que traversait la France. Mais je n’y crois plus » #FAI
5
63
286",@ZemmourEric
79,"Jean-Pierre Chevènement face à Eric #Zemmour sur 
@CNEWS
 : « La France s’identifie à la croyance en la raison humaine, à ses valeurs de liberté, d’égalité et de fraternité » #FAI
12
27
138",@ZemmourEric
80,"Jean-Pierre Chevènement face à Eric #Zemmour sur 
@CNEWS
 : « La République n’est pas un mot. C’est un concept exigeant selon lequel chaque citoyen est une parcelle du souverain » #FAI
9
43
199",@ZemmourEric
81,"Jean-Pierre Chevènement face à Eric #Zemmour sur 
@CNEWS
 : « Je suis le premier à reconnaître les détournements du droit d’asile, mais je ne crois pas qu’il faille se fermer à l’immigration » #FAI
39
55
190",@ZemmourEric
82,"Eric #Zemmour sur 
@CNEWS
 : « On a du mal à recruter des profs. On les prend avec des notes de plus en plus faibles car les gens ne veulent pas être profs : ils sont mal payés, mal considérés. Et parce qu’ils prennent des risques dans des quartiers de plus en plus dangereux » #FAI
86
712
2.4K",@ZemmourEric
83,"Eric #Zemmour sur 
@CNEWS
 : « Quand je dis depuis des années que l’on va vers l’affrontement, vers la guerre civile, on dit que j’hystérise le débat. Si on avait fait preuve de fermeté, on aurait évité bien des drames » #FAI
160
1.1K
3.6K",@ZemmourEric
84,"Eric #Zemmour sur 
@CNEWS
 : « Venir en France n’a jamais été un droit : c’est un honneur » #FAI
151
1K
3.9K",@ZemmourEric
85,"Eric #Zemmour sur 
@CNEWS
 : « 
@EmmanuelMacron
 dit qu’ ‘’ils ne passeront pas’’. Mais ils sont déjà passés et ils sont partout » #FAI
72
566
1.9K",@ZemmourEric
86,"Eric #Zemmour sur 
@CNEWS
 : « L’effondrement du niveau d’instruction a rejailli sur le niveau de réflexion et donc d’éducation. Comme on exige de moins en moins de choses des enfants, ils sont de moins en moins éducables, ils se détachent de moins en moins de leurs instincts »
47
423
1.3K",@ZemmourEric
87,"Eric #Zemmour sur 
@CNEWS
 : « L’image d’une tête au sol est une image terrifiante, qu’on ne voit même pas à Bagdad ou à Kaboul. Face à ce choc, le gouvernement ne pouvait faire moins que de réagir vigoureusement » #FAI
43
356
1.3K",@ZemmourEric
88,"Eric #Zemmour sur 
@CNEWS
 : « Depuis trois ans, 
@EmmanuelMacron
 tergiverse, il essaie d’éviter l’obstacle du sujet de l’identité qui sera la question idéologique et politique majeure du temps qui vient et en particulier de l’élection présidentielle » #FAI
21
298
916",@ZemmourEric
89,"Eric #Zemmour sur 
@CNEWS
 : « Il faut arrêter les bougies et les marches blanches. Il faut voir comment on combat ces ennemis qui veulent détruire ce pays et ses habitants » #FAI
102
841
2.8K",@ZemmourEric
90,"Eric #Zemmour sur 
@CNEWS
 : « La France a été trop généreuse. Elle a trop cru en son modèle d’intégration. C’est sa naïveté, sa générosité excessive qui sont en cause, pas le racisme systématique dont parlent les décoloniaux » #FAI
51
458
1.5K",@ZemmourEric
91,"C'est maintenant 
22
54
383",@ZemmourEric
92,"Eric #Zemmour sur 
@CNEWS
 : « L’Islam des Lumières, c’est un oxymore. Les Lumières, c’est l’émancipation de la loi religieuse par la raison. L’Islam, c’est la soumission » #FAI
89
702
2.3K",@ZemmourEric
93,"Eric #Zemmour sur 
@CNEWS
 : « On est sorti des guerres de religion par la monarchie, c’est-à-dire par un pouvoir très fort » #FAI
87
523
1.8K",@ZemmourEric
94,"Eric #Zemmour sur 
@CNEWS
 : « Si l’Allemagne ne bouge pas d’une oreille face à la Turquie dans les affaires libyenne ou syrienne, c’est parce qu’elle a 5 millions de Turcs sur son sol et qu’elle a peur » #FAI
164
988
3.1K",@ZemmourEric
95,"Rdv à 18h30 exceptionnellement sur 
@Cnews
 pour un nouveau numéro de #Facealinfo 

A tout de suite 
44
121
691",@ZemmourEric
96,"Eric #Zemmour sur 
@CNEWS
 : « Je suis critique à l’égard des Lumières. Je pense qu’on a trop sécularisé et trop déchristianisé la France » #FAI
57
335
1.2K",@ZemmourEric
97,"Eric #Zemmour sur 
@CNEWS
 #Brexit : « Quand vous allez à Londres, ce n’est plus une ville anglaise. La vraie raison du Brexit, c’est l’immigration » #FAI
118
660
2.3K",@ZemmourEric
98,"Eric #Zemmour sur 
@CNEWS
 : « Le droit d’asile, c’est une autre porte de l’invasion migratoire, c’est tout. Tout le monde se déclare persécuté et en fait personne ne l’est » #FAI
76
590
2.1K",@ZemmourEric
99,"Eric #Zemmour sur 
@CNEWS
 : « Lutter contre les terroristes, pouvoir les expulser, pouvoir les surveiller, pouvoir les enfermer : tout cela est rendu quasiment impossible par la jurisprudence de la Cour de justice européenne et de la Cour européenne des droits de l’homme » #FAI
121
897
2.3K",@ZemmourEric
100,"Eric #Zemmour sur 
@CNEWS
 : « Je ne fais pas l’éloge des armes. Je dis simplement qu’il y a en France une dissymétrie entre des gens surarmés et des gens qui ne sont pas armés et qui se font tuer. Il y a des victimes et il y a des criminels » #FAI
82
444
1.5K",@ZemmourEric
101,"Eric #Zemmour sur 
@CNEWS
 : « De Gaulle disait : « d’abord la France, ensuite l’Etat et enfin le Droit ». On a fait exactement l’inverse : on a mis le droit au-dessus de l’Etat et de la France » #FAI
157
1.2K
3.8K",@ZemmourEric
102,"Eric #Zemmour face à Michel Onfray (
@FrontPopOff
 ) sur 
@CNEWS
 : « Tous les produits de notre vie moderne sont des produits de l’intelligence occidentale » #FAI
80
367
1.5K",@ZemmourEric
103,"Michel Onfray (
@FrontPopOff
 ) face à Eric #Zemmour sur 
@CNEWS
 : « ll y a quelque chose de plus important que la République, c’est la France. La France n’est ni un projet ni une idée » FAI
39
358
1.3K",@ZemmourEric
104,"Eric #Zemmour face à Michel Onfray (
@FrontPopOff
 ) sur 
@CNEWS
 : « La République et la laïcité ne sont plus des enjeux. L’enjeu, c’est la France » #FAI
36
333
1.4K",@ZemmourEric
105,"Michel Onfray (
@FrontPopOff
 ) face à Eric #Zemmour sur 
@CNEWS
 : « Le problème n’est pas tant l’islam que la haine de nous-mêmes » #FAI
27
102
606",@ZemmourEric
106,"Bon week-end à tous ! Et merci d'avoir été là cette semaine  

A lundi sur 
@CNEWS
402
500
4.2K",@ZemmourEric
107,"Eric #Zemmour dans 
@Le_Figaro
 : « Le sentimentalisme et l’humanitarisme s’allient pour détruire la France. L’État de droit se retourne contre le droit de l’État »
lefigaro.fr
Éric Zemmour: «Quand la France se prive elle-même des moyens de se défendre»
FIGAROVOX/CHRONIQUE - Notre pays n’a plus depuis longtemps la main sur sa politique migratoire qu’on a sous-traitée aux immigrés eux-mêmes.
33
255
990",@ZemmourEric
108,"Eric #Zemmour sur 
@CNEWS
 : « La France est ciblée parce qu’elle est faible. Les Chinois persécutent vraiment les musulmans, les Ouïghours, et là personne ne bouge ! » #FAI
268
1.1K
3.9K",@ZemmourEric
109,"Eric #Zemmour sur 
@CNEWS
 : « Macron croit qu’il est visé parce qu’il défend la liberté, mais il est ciblé parce qu’il incarne la civilisation chrétienne et l’athéisme révolutionnaire » #FAI
70
403
1.6K",@ZemmourEric
110,"#Facealinfo c'est maintenant sur 
@CNEWS
 

50 ans de politique arabe, quels résultats ?

La présidentielle de 2022 à l'épreuve du vote contestataire
31
113
615",@ZemmourEric
111,"Eric #Zemmour sur 
@CNEWS
 : « On est un pays de tradition chrétienne : il faut l’assumer et accepter qu’il y ait un conflit de civilisation » #FAI
118
659
2.9K",@ZemmourEric
112,"Eric #Zemmour sur 
@CNEWS
 : « La France n’a plus de politique arabe, mais la Turquie a une politique française ! Erdogan a identifié la France comme un maillon faible à faire sauter » #FAI
47
519
1.8K",@ZemmourEric
113,"Eric #Zemmour sur 
@CNEWS
 #réforme #retraites #chômage : « Il y a un an, on nous cassait les pieds sur des économies budgétaires de quelques euros, et maintenant on est capable de balancer 100 milliards » #FAI
67
515
2K",@ZemmourEric
114,"Eric #Zemmour sur 
@CNEWS
 : « Paul Valéry disait : « Toute race et toute terre qui a été successivement romanisée, christianisée et soumise, quant à l’esprit, à la discipline des Grecs, est absolument européenne ». C’est une phrase définitive » #FAI
32
343
1.3K",@ZemmourEric
115,"Eric #Zemmour sur 
@CNEWS
 #CourSupreme « Pour quelqu’un qu’on présente comme un pur instinctif, un peu abruti, Trump a pris une décision qui engage sur 20 ans en nommant Amy Coney Baret. C’est une claque à ceux qui lui crachent dessus » #FAI
39
274
1.2K",@ZemmourEric
116,"Eric #Zemmour sur 
@CNEWS
 : « Je disais que nous assistions à un retour au Moyen Âge, mais en fait c’est pire : au Moyen-Âge, on ne confinait que les malades. Aujourd’hui on confine tout le monde ! » #FAI
94
631
2.3K",@ZemmourEric
117,"Eric #Zemmour sur 
@CNEWS
 : « C’est complètement fou d’enfermer toute une population alors que l’on n’est pas en temps de guerre. Simplement parce que l’on ne maîtrise rien » #FAI
145
864
3.1K",@ZemmourEric
118,"Eric #Zemmour sur 
@CNEWS
 : « Les Américains sont derrière les Turcs : ils les laissent faire en Libye, ils les laissent faire en Syrie, ils les laissent faire en Azerbaïdjan. Les Turcs font le boulot que les Américains ne veulent plus faire » #FAI
61
224
936",@ZemmourEric
